mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_colsample_bytree,param_gamma,param_learning_rate,param_max_depth,param_min_child_weight,param_n_estimators,param_subsample,params,split0_test_score,split1_test_score,split2_test_score,split3_test_score,split4_test_score,mean_test_score,std_test_score,rank_test_score
0.24726467132568358,0.004534668564614296,0.014400911331176759,0.001959685936000452,0.7,0,0.03,3,1,200,0.7,"{'colsample_bytree': 0.7, 'gamma': 0, 'learning_rate': 0.03, 'max_depth': 3, 'min_child_weight': 1, 'n_estimators': 200, 'subsample': 0.7}",0.831858407079646,0.8342245989304813,0.8611111111111112,0.8561278863232682,0.8636363636363636,0.8493916734161739,0.013587410059069834,84
0.22233204841613768,0.0028037801096146226,0.010911893844604493,0.001806521418070375,0.7,0,0.03,3,1,200,1.0,"{'colsample_bytree': 0.7, 'gamma': 0, 'learning_rate': 0.03, 'max_depth': 3, 'min_child_weight': 1, 'n_estimators': 200, 'subsample': 1.0}",0.8297872340425532,0.8351254480286738,0.8611111111111112,0.8581687612208259,0.8704663212435233,0.8509317751293374,0.015713197859056983,49
0.4444096565246582,0.011337824545240727,0.013003396987915038,0.0009423488159105276,0.7,0,0.03,3,1,400,0.7,"{'colsample_bytree': 0.7, 'gamma': 0, 'learning_rate': 0.03, 'max_depth': 3, 'min_child_weight': 1, 'n_estimators': 400, 'subsample': 0.7}",0.8359788359788359,0.8306595365418895,0.8626086956521739,0.8641975308641975,0.8645833333333334,0.851605586474086,0.015039812016472509,37
0.38683180809020995,0.005282963113279323,0.011714315414428711,0.001215508691154441,0.7,0,0.03,3,1,400,1.0,"{'colsample_bytree': 0.7, 'gamma': 0, 'learning_rate': 0.03, 'max_depth': 3, 'min_child_weight': 1, 'n_estimators': 400, 'subsample': 1.0}",0.8303886925795053,0.8306595365418895,0.8674698795180723,0.8686514886164624,0.8640275387263339,0.8522394271964526,0.017795664052680817,25
0.6352486133575439,0.02835201195673424,0.013708782196044923,0.0013421047286993333,0.7,0,0.03,3,1,600,0.7,"{'colsample_bytree': 0.7, 'gamma': 0, 'learning_rate': 0.03, 'max_depth': 3, 'min_child_weight': 1, 'n_estimators': 600, 'subsample': 0.7}",0.8330404217926186,0.827708703374778,0.8611111111111112,0.8645833333333334,0.8635578583765112,0.8500002855976705,0.01615224518629033,67
0.6389037609100342,0.1434946406043719,0.012963199615478515,0.0018805459665362347,0.7,0,0.03,3,1,600,1.0,"{'colsample_bytree': 0.7, 'gamma': 0, 'learning_rate': 0.03, 'max_depth': 3, 'min_child_weight': 1, 'n_estimators': 600, 'subsample': 1.0}",0.8359788359788359,0.8237410071942446,0.8689655172413793,0.8626086956521739,0.8576329331046312,0.849785397834253,0.01710455606729015,74
0.23299384117126465,0.004885850034675321,0.01030111312866211,0.0003991745942958588,0.7,0,0.03,3,5,200,0.7,"{'colsample_bytree': 0.7, 'gamma': 0, 'learning_rate': 0.03, 'max_depth': 3, 'min_child_weight': 5, 'n_estimators': 200, 'subsample': 0.7}",0.8333333333333334,0.8383658969804618,0.8591304347826086,0.8535714285714285,0.8681898066783831,0.8505181800692432,0.01295203911577969,57
0.22359795570373536,0.017817662188976284,0.015430498123168945,0.009871212355609945,0.7,0,0.03,3,5,200,1.0,"{'colsample_bytree': 0.7, 'gamma': 0, 'learning_rate': 0.03, 'max_depth': 3, 'min_child_weight': 5, 'n_estimators': 200, 'subsample': 1.0}",0.823943661971831,0.8377896613190731,0.8615916955017301,0.8540540540540541,0.8710801393728222,0.8496918424439022,0.016868463780675927,76
0.43063955307006835,0.012841370920650939,0.015048599243164063,0.001849551987395397,0.7,0,0.03,3,5,400,0.7,"{'colsample_bytree': 0.7, 'gamma': 0, 'learning_rate': 0.03, 'max_depth': 3, 'min_child_weight': 5, 'n_estimators': 400, 'subsample': 0.7}",0.8345070422535211,0.8362989323843416,0.8581314878892734,0.8641975308641975,0.8611599297012302,0.8508589846185128,0.012777298067576385,50
0.3750782012939453,0.012891088952039753,0.013797712326049805,0.003095395849480914,0.7,0,0.03,3,5,400,1.0,"{'colsample_bytree': 0.7, 'gamma': 0, 'learning_rate': 0.03, 'max_depth': 3, 'min_child_weight': 5, 'n_estimators': 400, 'subsample': 1.0}",0.8324514991181657,0.8258527827648114,0.8650519031141869,0.8697183098591549,0.8660869565217392,0.8518322902756117,0.018699803455253003,30
0.6656219005584717,0.05054324642974297,0.015622329711914063,0.0009247269138853842,0.7,0,0.03,3,5,600,0.7,"{'colsample_bytree': 0.7, 'gamma': 0, 'learning_rate': 0.03, 'max_depth': 3, 'min_child_weight': 5, 'n_estimators': 600, 'subsample': 0.7}",0.8371278458844134,0.8348134991119005,0.8571428571428571,0.8581436077057794,0.8611599297012302,0.8496775479092362,0.011293228675722149,77
0.5983803272247314,0.04679515086746387,0.017548561096191406,0.001477753604026556,0.7,0,0.03,3,5,600,1.0,"{'colsample_bytree': 0.7, 'gamma': 0, 'learning_rate': 0.03, 'max_depth': 3, 'min_child_weight': 5, 'n_estimators': 600, 'subsample': 1.0}",0.8359788359788359,0.8243727598566308,0.8674698795180723,0.8666666666666667,0.8630849220103987,0.851514612806121,0.017866549024833683,39
0.5181870460510254,0.020893401854808393,0.017623043060302733,0.0033633857548115635,0.7,0,0.03,6,1,200,0.7,"{'colsample_bytree': 0.7, 'gamma': 0, 'learning_rate': 0.03, 'max_depth': 6, 'min_child_weight': 1, 'n_estimators': 200, 'subsample': 0.7}",0.836555360281195,0.825,0.8601036269430051,0.8576388888888888,0.8630849220103987,0.8484765596246975,0.015005366167883977,98
0.7124948024749755,0.14871485218943983,0.02356443405151367,0.001424222989004894,0.7,0,0.03,6,1,200,1.0,"{'colsample_bytree': 0.7, 'gamma': 0, 'learning_rate': 0.03, 'max_depth': 6, 'min_child_weight': 1, 'n_estimators': 200, 'subsample': 1.0}",0.8385964912280702,0.8216216216216217,0.8620689655172413,0.8596491228070176,0.865979381443299,0.8495831165234499,0.016903310583696336,80
1.2205077171325684,0.009971058735581857,0.020803022384643554,0.0007477687186579398,0.7,0,0.03,6,1,400,0.7,"{'colsample_bytree': 0.7, 'gamma': 0, 'learning_rate': 0.03, 'max_depth': 6, 'min_child_weight': 1, 'n_estimators': 400, 'subsample': 0.7}",0.840630472854641,0.8178571428571428,0.8561525129982669,0.8586387434554974,0.8596187175043327,0.8465795179339761,0.015921393453625147,144
1.3048132419586183,0.20170738051713014,0.025201416015625,0.0036013608040314452,0.7,0,0.03,6,1,400,1.0,"{'colsample_bytree': 0.7, 'gamma': 0, 'learning_rate': 0.03, 'max_depth': 6, 'min_child_weight': 1, 'n_estimators': 400, 'subsample': 1.0}",0.8417391304347827,0.8218181818181818,0.8586206896551725,0.8606271777003485,0.8689655172413793,0.8503541393699731,0.01678555217309461,61
1.8676116466522217,0.15606009849805116,0.029321575164794923,0.0034216687598938008,0.7,0,0.03,6,1,600,0.7,"{'colsample_bytree': 0.7, 'gamma': 0, 'learning_rate': 0.03, 'max_depth': 6, 'min_child_weight': 1, 'n_estimators': 600, 'subsample': 0.7}",0.8385964912280702,0.8113879003558719,0.8605851979345955,0.8556521739130435,0.8581314878892734,0.844870650264171,0.018436364545259782,182
